Have,Generation,Allegiance,Year,Country/Region,Type,Name,Description,Repainted,Remolded
,Machine Wars,A,1997,USA,Ultra,Optimus Prime,Red/Grey/Blue/White/Green/Purple Tractor,Yes,Yes
,Machine Wars,D,1997,USA,Ultra,Starscream,Black/Grey Bomber,Yes,Yes
,Masterpiece,C,2003,Japan,Ultra,Convoy,Red/Blue Tractor Cab,No,No
,Masterpiece,C,2006,Japan,Ultra,Convoy,Red/Blue Tractor Cab With Trailer,No,No
,Masterpiece,C,2003,Japan,Ultra,Convoy (Gold),Gold Tractor Cab,Yes,No
,Masterpiece,C,2006,Japan,Ultra,Starscream,,No,No
,Masterpiece,C,2005,Japan,Ultra,Ultra Magnus,White Tractor Cab,Yes,No
,Micron Legend,C,2002,Japan,Gigacon,Convoy,Red/Blue/Grey Tractor Cab,No,No
,Micron Legend,C,2003,Japan,Gigacon,Convoy (Gold),Gold Tractor Cab,Yes,No
,Micron Legend,C,2003,Japan,Gigacon,Jetfire,White/Grey/Red Space Shuttle,No,No
,Micron Legend,C,2004,Japan,Gigacon,Jetfire (Gold),Gold Space Shuttle,Yes,No
,Micron Legend,D,2002,Japan,Gigacon,Megatron,Red/Yellow/Blue/Green/Grey Tank,No,No
,Micron Legend,D,2003,Japan,Gigacon,Megatron (Black),Black Tank,Yes,No
,Micron Legend,D,2003,Japan,Gigacon,Megatron (Super Mode),Purple/Gold/Grey Tank,Yes,No
,Micron Legend,D,2003,Japan,Gigacon,Shockwave,Assault Ship,No,No
,Micron Legend,D,2003,Japan,Gigacon,Unicron,Grey/Orange/Purple/White Planet,No,No
,Micron Legend,D,2004,Japan,Gigacon,Unicron (Shining),Green Planet,Yes,No
,Micron Legend,C,2003,Japan,Maxcon,Devastar,Green/Purple Bulldozer/Roller Truck,No,No
,Micron Legend,C,2002,Japan,Maxcon,Ratchet,Red/White/Blue/Grey Sports Utility Vehicle (Paramedic Chaser),No,No
,Micron Legend,C,2003,Japan,Maxcon,Ratchet (Super Mode),Orange/White/Black/Grey Sports Utility Vehicle (Paramedic Chaser),Yes,No
,Micron Legend,D,2002,Japan,Maxcon,Starscream,Red/Black/Grey/Yellow Jet,No,No
,Micron Legend,D,2003,Japan,Maxcon,Starscream (Super Mode),Red/Black/Blue/Grey Jet,Yes,Yes
,Micron Legend,C,2003,Japan,Maxcon,Ultra Magnus,Red Trailer,No,No
,Micron Legend,C,2003,Japan,Maxcon,Ultra Magnus (Blue),Blue Trailer,Yes,No
,Micron Legend,D,2002,Japan,Mcdonald's,Cyclonus,Blue/Grey/Orange Helicopter,No,No
,Micron Legend,C,2002,Japan,Mcdonald's,Hotshot,Yellow/Blue Sports Car,No,No
,Micron Legend,C,2002,Japan,Mcdonald's,Smokescreen,Orange/Grey/Blue/Black Crane,No,No
,Micron Legend,D,2002,Japan,Mcdonald's,Starscream,Red/Black/Grey Jet,No,No
,Micron Legend,N,2003,Japan,Micron Adventure Team,Junk,Orange/Black Snow Cat,No,No
,Micron Legend,N,2003,Japan,Micron Adventure Team,Spike,Tan/Grey/Green Dune Buggy,No,No
,Micron Legend,N,2003,Japan,Micron Adventure Team,Winch,Dark Green Off-Road Pickup Truck,No,No
,Micron Legend,N,2003,Japan,Micron Adventure Team X-Dimension,Junk,Black/Green Snow Cat,Yes,No
,Micron Legend,N,2003,Japan,Micron Adventure Team X-Dimension,Spike,Silver/Black Dune Buggy,Yes,No
,Micron Legend,N,2003,Japan,Micron Adventure Team X-Dimension,Winch,Red/Black Winch Jeep,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Assault Team,Jack,Red/Purple/Grey Jet,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Assault Team,Mad,Blue/Purple/Grey Jet,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Assault Team,Shade,Blue/Purple/Black Jet,Yes,No
,Micron Legend,N,2002,Japan,Micron Air Defense Team,Jetter,Red/Black/Grey Jet,No,No
,Micron Legend,N,2002,Japan,Micron Air Defense Team,Mach,Blue/Black/Grey Jet,No,No
,Micron Legend,N,2002,Japan,Micron Air Defense Team,Shuttler,Blue/White/Black Jet,No,No
,Micron Legend,N,2003,Japan,Micron Air Defense Team Anime,Jetter,,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Defense Team Anime,Mach,Light Blue Translucent Jet,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Defense Team Anime,Shuttler,,Yes,No
,Micron Legend,N,2002,Japan,Micron Air Defense Team X-Dimension,Jetter,,Yes,No
,Micron Legend,N,2002,Japan,Micron Air Defense Team X-Dimension,Mach,Translucent Red/Orange Jet,Yes,No
,Micron Legend,N,2002,Japan,Micron Air Defense Team X-Dimension,Shuttler,,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Military Team,Flame,Gold/Grey Stealth Bomber,No,No
,Micron Legend,N,2003,Japan,Micron Air Military Team,Glide,Red/Grey Cargo Plane,No,No
,Micron Legend,N,2003,Japan,Micron Air Military Team,Recon,Black/Grey/Silver Spy Plane,No,No
,Micron Legend,N,2003,Japan,Micron Air Military Team X-Dimension,Flame,,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Military Team X-Dimension,Glide,,Yes,No
,Micron Legend,N,2003,Japan,Micron Air Military Team X-Dimension,Recon,,Yes,No
,Micron Legend,N,2003,Japan,Micron Aqua Raider Team,Breach,,Yes,No
,Micron Legend,N,2003,Japan,Micron Aqua Raider Team,Freeboot,,Yes,No
,Micron Legend,N,2003,Japan,Micron Aqua Raider Team,Sunburn,,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Atlas,,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Drift,,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Indy,,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Jetter,,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Mach,Clear/Light Blue Jet,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Rod,,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Shuttler,,Yes,No
,Micron Legend,N,2003,Japan,Micron Booster Version 0,Spin,,Yes,No
,Micron Legend,D,2005,Japan,Micron Booster Version 3,Cannon,,Yes,No
,Micron Legend,D,2005,Japan,Micron Booster Version 3,Cha,,Yes,No
,Micron Legend,C,2005,Japan,Micron Booster Version 3,Lift (Spark),,Yes,No
,Micron Legend,C,2005,Japan,Micron Booster Version 3,Turbo,,Yes,No
,Micron Legend,N,2002,Japan,Micron Destruction Team,Crush,Red/Yellow/Grey Drill Truck,No,No
,Micron Legend,N,2002,Japan,Micron Destruction Team,Duster,Yellow/Grey Dual-Barrel Cannon,No,No
,Micron Legend,N,2002,Japan,Micron Destruction Team,Wheel,Yellow/Olive/Black Wheeled Excavator,No,No
,Micron Legend,N,2003,Japan,Micron Destruction Team Space Galaxy Edition,Crush,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team Space Galaxy Edition,Duster,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team Space Galaxy Edition,Wheel,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team Under Groove Edition,Crush,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team Under Groove Edition,Duster,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team Under Groove Edition,Wheel,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team White,Crush,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team White,Duster,,Yes,No
,Micron Legend,N,2003,Japan,Micron Destruction Team White,Wheel,,Yes,No
,Micron Legend,N,2002,Japan,Micron Destruction Team X-Dimension,Crush,,Yes,No
,Micron Legend,N,2002,Japan,Micron Destruction Team X-Dimension,Duster,,Yes,No
,Micron Legend,N,2002,Japan,Micron Destruction Team X-Dimension,Wheel,,Yes,No
,Micron Legend,N,2003,Japan,Micron Emergency Team,Draft,Red Fire Truck,No,No
,Micron Legend,N,2003,Japan,Micron Emergency Team,Prowl,Black/White Police Pursuit Car,No,No
,Micron Legend,N,2003,Japan,Micron Emergency Team,Twist,White/Blue V-22 Osprey,No,No
,Micron Legend,N,2003,Japan,Micron Emergency Team X-Dimension,Draft,,Yes,No
,Micron Legend,N,2003,Japan,Micron Emergency Team X-Dimension,Prowl,,Yes,No
,Micron Legend,N,2003,Japan,Micron Emergency Team X-Dimension,Twist,,Yes,No
,Micron Legend,N,2003,Japan,Micron Hazard Team,Draft,,Yes,No
,Micron Legend,N,2003,Japan,Micron Hazard Team,Prowl,,Yes,No
,Micron Legend,N,2003,Japan,Micron Hazard Team,Twist,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 1,Arcee,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 1,Bank,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 1,Jetter,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 1,Mach,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 1,Shuttler,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 1,Wheel,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 2,Apollo,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 2,Drift,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 2,Indy,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 2,Mir,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 2,Move,,Yes,No
,Micron Legend,N,2003,Japan,Micron Kabaya Version 2,Spin,,Yes,No
,Micron Legend,N,2002,Japan,Micron Land Military Team,Bomb,Yellow/Red/Black Missile Cannon Truck,No,No
,Micron Legend,N,2002,Japan,Micron Land Military Team,Crack,Black/Red/Grey Missile Carrier,No,No
,Micron Legend,N,2002,Japan,Micron Land Military Team,Shot,Green/Grey Dual Missile Carrier,No,No
,Micron Legend,N,2003,Japan,Micron Land Military Team Night Attack Edition,Bomb,,Yes,No
,Micron Legend,N,2003,Japan,Micron Land Military Team Night Attack Edition,Crack,,Yes,No
,Micron Legend,N,2003,Japan,Micron Land Military Team Night Attack Edition,Shot,,Yes,No
,Micron Legend,N,2003,Japan,Micron Land Military Team Ultimate Edition,Bomb,,Yes,No
,Micron Legend,N,2003,Japan,Micron Land Military Team Ultimate Edition,Crack,,Yes,No
,Micron Legend,N,2003,Japan,Micron Land Military Team Ultimate Edition,Shot,,Yes,No
,Micron Legend,N,2002,Japan,Micron Land Military Team X-Dimension,Bomb,,Yes,No
,Micron Legend,N,2002,Japan,Micron Land Military Team X-Dimension,Crack,,Yes,No
,Micron Legend,N,2002,Japan,Micron Land Military Team X-Dimension,Shot,,Yes,No
,Micron Legend,N,2002,Japan,Micron Partner,Barrel,Grey/Yellow/Black Artillery Truck,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Barrel (Black),,Yes,No
,Micron Legend,N,2003,Japan,Micron Partner,Barrel (Spark),White/Purple Artilery Truck,Yes,No
,Micron Legend,N,2003,Japan,Micron Partner,Bright,Grey/Orange Head - Gray/Red Head,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Bug,Dark Grey/Yellow/Silver Battle Moon,No,No
,Micron Legend,N,2004,Japan,Micron Partner,Bug (Shining),,Yes,No
,Micron Legend,N,2002,Japan,Micron Partner,Cannon,White/Blue/Tan/Aqua Car,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Cha,Grey Motorcycle,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Crystal Surge,Silver/Blue/Black Jet,Yes,No
,Micron Legend,N,2003,Japan,Micron Partner,Dirt,White/Black/Grey Dune Buggy,No,No
,Micron Legend,N,2002,Japan,Micron Partner,Grid,Red/Black Indy Racer,Yes,Yes
,Micron Legend,N,2003,Japan,Micron Partner,Grid (Spark),Grey/Blue/Black Indy Racer,Yes,Yes
,Micron Legend,N,2003,Japan,Micron Partner,Hawk,Yellow/Black F-117 Stealth Fighter,No,No
,Micron Legend,N,2002,Japan,Micron Partner,Hook,Black/Yellow Crane,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Hook (Spark),Black/Orange Crane,Yes,No
,Micron Legend,N,2002,Japan,Micron Partner,Jolt,Red/Grey Helicopter,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Jolt (Spark),Yellow Helicopter,Yes,No
,Micron Legend,N,2002,Japan,Micron Partner,Lift,Gray/Blue Forklift,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Lift (Spark),Orange/Blue Claw Grabber,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Magnus,Red Tractor Cab,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Magnus (Blue),,Yes,No
,Micron Legend,N,2002,Japan,Micron Partner,Prime,Yellow Sports Car,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Prime (Gold),Gold Sports Car,Yes,No
,Micron Legend,N,2003,Japan,Micron Partner,Prime (Super Mode),,Yes,No
,Micron Legend,N,2002,Japan,Micron Partner,Search,Red/Orange/Cream Car,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Search (Spark),Red/Grey/Blue Car,Yes,No
,Micron Legend,N,2003,Japan,Micron Partner,Shadow,Grey/Orange Head - Gray/Red Head,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Sonar,Dark Blue Moon Buggy,No,No
,Micron Legend,N,2004,Japan,Micron Partner,Sonar (Gold),,Yes,No
,Micron Legend,N,2003,Japan,Micron Partner,Sonic,Purple/Red Jet,No,No
,Micron Legend,N,2002,Japan,Micron Partner,Surge,Silver/Blue/Black Jet,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Sweep,Silver/Blue/Black Jet,Yes,No
,Micron Legend,N,2003,Japan,Micron Partner,Thunderer,Brown/Black/Purple Missile Truck,No,No
,Micron Legend,N,2003,Japan,Micron Partner,Turbo,Grey/Blue Indy Racer,No,No
,Micron Legend,N,2002,Japan,Micron Race Team,Drift,Yellow/Blue Car,No,No
,Micron Legend,N,2002,Japan,Micron Race Team,Indy,Yellow/Black Indy Racer,Yes,No
,Micron Legend,N,2002,Japan,Micron Race Team,Spin,Yellow/Grey/Blue Car,No,No
,Micron Legend,N,2003,Japan,Micron Race Team Road Assault Edition,Drift,,Yes,No
,Micron Legend,N,2003,Japan,Micron Race Team Road Assault Edition,Indy,,Yes,No
,Micron Legend,N,2003,Japan,Micron Race Team Road Assault Edition,Spin,,Yes,No
,Micron Legend,N,2002,Japan,Micron Race Team X-Dimension,Drift,,Yes,No
,Micron Legend,N,2002,Japan,Micron Race Team X-Dimension,Indy,,Yes,No
,Micron Legend,N,2002,Japan,Micron Race Team X-Dimension,Spin,,Yes,No
,Micron Legend,N,2003,Japan,Micron Sea Team,Float,Brown/Grey/Blue Hovercraft,No,No
,Micron Legend,N,2003,Japan,Micron Sea Team,Knot,Brown/Grey/Blue Ship,No,No
,Micron Legend,N,2003,Japan,Micron Sea Team,Sail,Brown/Grey/Blue Carrier,No,No
,Micron Legend,N,2003,Japan,Micron Sea Team X-Dimension,Float,,Yes,No
,Micron Legend,N,2003,Japan,Micron Sea Team X-Dimension,Knot,,Yes,No
,Micron Legend,N,2003,Japan,Micron Sea Team X-Dimension,Sail,,Yes,No
,Micron Legend,N,2003,Japan,Micron Sonic Assault Team,Combusta,,Yes,No
,Micron Legend,N,2003,Japan,Micron Sonic Assault Team,Falcia,,Yes,No
,Micron Legend,N,2003,Japan,Micron Sonic Assault Team,Twirl,,Yes,No
,Micron Legend,N,2003,Japan,Micron Space Team,Apollo,Red/White/Blue Rocket Shuttle,No,No
,Micron Legend,N,2003,Japan,Micron Space Team,Mir,Blue/Grey/Red Space Station,No,No
,Micron Legend,N,2003,Japan,Micron Space Team,Move,Black/Red/Blue Rocket Carrier Truck,No,No
,Micron Legend,N,2003,Japan,Micron Space Team X-Dimension,Apollo,,Yes,No
,Micron Legend,N,2003,Japan,Micron Space Team X-Dimension,Mir,,Yes,No
,Micron Legend,N,2003,Japan,Micron Space Team X-Dimension,Move,,Yes,No
,Micron Legend,N,2003,Japan,Micron Speed Chaser Team,Drift,,Yes,No
,Micron Legend,N,2003,Japan,Micron Speed Chaser Team,Indy,,Yes,No
,Micron Legend,N,2003,Japan,Micron Speed Chaser Team,Spin,,Yes,No
,Micron Legend,N,2002,Japan,Micron Street Action Team,Arcee,Red/Grey Scooter,No,No
,Micron Legend,N,2002,Japan,Micron Street Action Team,Bank,Blue/Grey Skateboard,No,No
,Micron Legend,N,2002,Japan,Micron Street Action Team,Wheel,Blue/Black/Grey Bicycle,No,No
,Micron Legend,N,2003,Japan,Micron Street Action Team Anime,Arcee,,Yes,No
,Micron Legend,N,2003,Japan,Micron Street Action Team Anime,Bank,,Yes,No
,Micron Legend,N,2003,Japan,Micron Street Action Team Anime,Wheel,,Yes,No
,Micron Legend,N,2002,Japan,Micron Street Speed Team,Auto,Green/White Sports Car,No,No
,Micron Legend,N,2002,Japan,Micron Street Speed Team,Jiku,Blue/White Sports Car,No,No
,Micron Legend,N,2002,Japan,Micron Street Speed Team,Nitro,Yellow/Black Sports Car,No,No
,Micron Legend,N,2003,Japan,Micron Street Speed Team Overdrive Edition,Auto,,No,No
,Micron Legend,N,2003,Japan,Micron Street Speed Team Overdrive Edition,Jiku,,No,No
,Micron Legend,N,2003,Japan,Micron Street Speed Team Overdrive Edition,Nitro,,No,No
,Micron Legend,N,2003,Japan,Micron Super Stunt Team,Flat-Out,,Yes,No
,Micron Legend,N,2003,Japan,Micron Super Stunt Team,Redline,,Yes,No
,Micron Legend,N,2003,Japan,Micron Super Stunt Team,Servo,,Yes,No
,Micron Legend,C,2002,Japan,Roleplay,Cyberhawk,Red/Grey/Blue/Orange Video Recorder/Laser Gun/Bird,No,No
,Micron Legend,C,2003,Japan,Supercon,Crystal Convoy,Red/Blue Tractor Cab,Yes,No
,Micron Legend,D,2003,Japan,Supercon,Double Face,Purple/Black Motorcycle,No,No
,Micron Legend,C,2002,Japan,Supercon,Grap,Orange/Black/Silver/Blue Crane,No,No
,Micron Legend,C,2003,Japan,Supercon,Grap (Super Mode),White/Brown/Orange Backhoe,No,No
,Micron Legend,C,2002,Japan,Supercon,Hot Rod,Yellow/Red/Grey Sports Car,No,No
,Micron Legend,C,2003,Japan,Supercon,Hot Rod (Super Mode),Yellow/Red Sports Car,Yes,No
,Micron Legend,D,2002,Japan,Supercon,Ironhide,Red/Cream/Grey Missile Tank,No,No
,Micron Legend,D,2003,Japan,Supercon,Ironhide (Super Mode),Red/Grey/Blue Missile Tank,Yes,No
,Micron Legend,D,2003,Japan,Supercon,Rampage,Yellow/Black/White Race Car,No,No
,Micron Legend,D,2002,Japan,Supercon,Sandstorm,Aqua/Blue/Purple/Tan/White Helicopter,No,No
,Micron Legend,D,2003,Japan,Supercon,Scourge,Red/Blue Tractor Cab,Yes,No
,Micron Legend,C,2003,Japan,Supercon,Silverbolt,Grey/Blue/Orange Sports Car,No,No
,Micron Legend,C,2002,Japan,Supercon,STD Convoy,Red/Blue Tractor Cab,No,No
,Micron Legend,C,2003,Japan,Supercon,Stepper,Blue/Grey Nissan Skyline R32 Sedan,No,No
,Micron Legend,D,2003,Japan,Supercon,Thrust,Brown/Black/Purple F-35 Joint Strike Fighter,No,No
,My First Transformers,A,1986,Japan,,Car,,No,No
,My First Transformers,A,1986,USA,,Car,,No,No
,My First Transformers,A,1986,Japan,,Jet,,No,No
,My First Transformers,A,1986,USA,,Jet,,No,No
,My First Transformers,A,1986,Japan,,Truck,,No,No
,My First Transformers,A,1986,USA,,Truck,,No,No
,Robot Masters,D,2004,Japan,Basic,Air Hunter,,Yes,No
,Robot Masters,C,2004,Japan,Basic,Bound Rogue,,Yes,No
,Robot Masters,D,2004,Japan,Basic,Double Face,,Yes,No
,Robot Masters,D,2004,Japan,Basic,Psysho Orb,,Yes,No
,Robot Masters,C,2004,Japan,Basic,R-Blade,,Yes,No
,Robot Masters,C,2004,Japan,Basic,Rijie,,Yes,No
,Robot Masters,C,2004,Japan,Basic,Road Rocket,,Yes,No
,Robot Masters,C,2004,Japan,Basic,Wing Stun,,Yes,No
,Robot Masters,D,2004,Japan,Basic,Wreckerhook,,Yes,No
,Robot Masters,D,2004,Japan,Basic,X-Gunner,,Yes,No
,Robot Masters,C,2004,Japan,Deluxe,Beast Convoy,,No,No
,Robot Masters,D,2005,Japan,Deluxe,Beast Convoy (Black),,Yes,No
,Robot Masters,D,2004,Japan,Deluxe,Beast Convoy (Red),,Yes,No
,Robot Masters,D,2004,Japan,Deluxe,Beast Megatron,,No,No
,Robot Masters,D,2005,Japan,Deluxe,Beast Megatron (Black),,Yes,No
,Robot Masters,C,2004,Japan,Deluxe,Delta Seeker,,Yes,No
,Robot Masters,C,2005,Japan,Deluxe,Lio Convoy,Gold/Red/White Lion,No,No
,Robot Masters,C,2006,Japan,Deluxe,Lio Convoy (Black),Black/Silver/Gray Lion,Yes,No
,Robot Masters,C,2005,Japan,Deluxe,Lio Convoy (Metalic),Metalic Gold/Red/White Lion,Yes,No
,Robot Masters,C,2004,Japan,Deluxe,Optimus Prime,,No,No
,Robot Masters,C,2005,Japan,Deluxe,Optimus Prime (Black)),,Yes,No
,Robot Masters,C,2004,Japan,Deluxe,Optimus Prime (Metalic),,Yes,No
,Robot Masters,D,2005,Japan,Deluxe,Skywarp,,Yes,No
,Robot Masters,D,2004,Japan,Deluxe,Smokesniper,,Yes,No
,Robot Masters,C,2004,Japan,Deluxe,Star Saber,,No,No
,Robot Masters,D,2005,Japan,Deluxe,Star Saber (Black),,Yes,No
,Robot Masters,D,2004,Japan,Deluxe,Starscream,,No,No
,Robot Masters,D,2005,Japan,Deluxe,Starscream (Black),,Yes,No
,Robot Masters,D,2005,Japan,Deluxe,Thundercracker,,Yes,No
,Robot Masters,C,2004,Japan,Deluxe,Victory Leo,,No,No
,Robot Masters,D,2005,Japan,Deluxe,Victory Leo (Black),,Yes,No
,Robot Masters,C,2004,Japan,Headmaster Base,Cybertron Base,,Yes,No
,Robot Masters,C,2004,Japan,Headmaster Head,Brave,,Yes,No
,Robot Masters,C,2004,Japan,Headmaster Partner,Plasma,,Yes,No
,Robot Masters,D,2004,Japan,Mega,Giant Bomb,,Yes,No
,Robot Masters,D,2005,Japan,Mega,Reverse Convoy,,Yes,Yes
,Robots In Disguise,P,2001,USA,Basic,Dark Scream,Silver/Grey/Gold/Blue Flying Squirrel,Yes,No
,Robots In Disguise,P,2001,USA,Basic,Gas Skunk,Yellow/Black/Grey Skunk,Yes,No
,Robots In Disguise,A,2002,Japan,Basic,Mirage Gt,Black/Yellow Indy Racer,Yes,No
,Robots In Disguise,A,2002,USA,Basic,Mirage Gt,Black/Yellow Indy Racer,Yes,No
,Robots In Disguise,A,2002,Japan,Basic,Nightcruz,Black/Grey/Translucent Yellow SR-71 Blackbird,Yes,No
,Robots In Disguise,A,2002,USA,Basic,Nightcruz,Black/Grey/Translucent Yellow SR-71 Blackbird,Yes,No
,Robots In Disguise,D,2002,USA,Basic,Obsidian,,Yes,No
,Robots In Disguise,A,2002,Japan,Basic,Optimus Prime,Red/Grey Fire Engine,No,No
,Robots In Disguise,A,2002,USA,Basic,Optimus Prime,Red/Grey Fire Engine,No,No
,Robots In Disguise,A,2002,Japan,Basic,Scavenger,White/Blue/Black/Translucent Yellow Construction Crane,Yes,No
,Robots In Disguise,A,2002,USA,Basic,Scavenger,White/Blue/Black/Translucent Yellow Construction Crane,Yes,No
,Robots In Disguise,A,2001,USA,Basic,Skid-Z,White/Purple Indy Racer,Yes,No
,Robots In Disguise,D,2001,USA,Basic,Skyfire,Orange/Black/Grey/Purple Dassault Rafale Advanced Fighter Jet,Yes,No
,Robots In Disguise,P,2001,USA,Basic,Slapper,Red/Black/Gold Toad,Yes,No
,Robots In Disguise,A,2001,USA,Basic,Tow-Line,Light Green/Turquoise Green Tow Truck,Yes,No
,Robots In Disguise,A,2002,Japan,Basic,Ultra Magnus,Blue/Grey Car Carrier,No,No
,Robots In Disguise,A,2002,USA,Basic,Ultra Magnus,Blue/Grey Car Carrier,No,No
,Robots In Disguise,D,2001,USA,Basic,Windsheer,Yellow/Black F-22 Advanced Tactical Fighter,Yes,No
,Robots In Disguise,A,2003,USA,Basic Dinobot,Slapper,Red/Grey Ankylosaur,Yes,No
,Robots In Disguise,A,2003,USA,Basic Dinobot,Sludge,Blue/Yellow Dimetrodon,Yes,No
,Robots In Disguise,A,2003,USA,Basic Dinobot,Swoop,Green/Blue Pterradon,Yes,No
,Robots In Disguise,A,2001,USA,Combiner Landfill,Grimlock,Green Power Shovel,No,No
,Robots In Disguise,A,2003,USA,Combiner Landfill,Grimlock (Yellow),Yellow Power Shovel,Yes,No
,Robots In Disguise,A,2001,USA,Combiner Landfill,Heavy Load,Yellow Dump Truck,No,No
,Robots In Disguise,A,2003,USA,Combiner Landfill,Heavy Load (Yellow),Yellow Dump Truck,Yes,No
,Robots In Disguise,A,2001,USA,Combiner Landfill,Hightower,Red Crane,No,No
,Robots In Disguise,A,2003,USA,Combiner Landfill,Hightower (Yellow),Yellow Crane,Yes,No
,Robots In Disguise,A,2001,USA,Combiner Landfill,Wedge,Orange Bulldozer,No,No
,Robots In Disguise,A,2003,USA,Combiner Landfill,Wedge (Yellow),Yellow Bulldozer,Yes,No
,Robots In Disguise,D,2003,Japan,Combiner Ruination,Armorhide,,Yes,Yes
,Robots In Disguise,D,2001,USA,Combiner Ruination,Armorhide,Blue/Black Leopard 1 Tank,Yes,Yes
,Robots In Disguise,D,2003,USA,Combiner Ruination,Armorhide (Arctic),,Yes,Yes
,Robots In Disguise,D,2003,Japan,Combiner Ruination,Mega-Octane,,Yes,Yes
,Robots In Disguise,D,2001,USA,Combiner Ruination,Mega-Octane,Green/Black Flatbed Truck With Cannon,Yes,Yes
,Robots In Disguise,D,2003,USA,Combiner Ruination,Mega-Octane (Arctic),,Yes,Yes
,Robots In Disguise,D,2003,Japan,Combiner Ruination,Movar,,Yes,Yes
,Robots In Disguise,D,2001,USA,Combiner Ruination,Movar,Black/White Space Shuttle,Yes,Yes
,Robots In Disguise,D,2003,USA,Combiner Ruination,Movar (Arctic),,Yes,Yes
,Robots In Disguise,D,2003,Japan,Combiner Ruination,Rollbar,,Yes,Yes
,Robots In Disguise,D,2001,USA,Combiner Ruination,Rollbar,Green Jeep,Yes,Yes
,Robots In Disguise,D,2003,USA,Combiner Ruination,Rollbar (Arctic),,Yes,Yes
,Robots In Disguise,D,2003,Japan,Combiner Ruination,Ro-Tor,,Yes,Yes
,Robots In Disguise,D,2001,USA,Combiner Ruination,Ro-Tor,Red/Blue Kaman Sea Sprite SH-2 Helicopter,Yes,Yes
,Robots In Disguise,D,2003,USA,Combiner Ruination,Ro-Tor (Arctic),,Yes,Yes
,Robots In Disguise,A,2001,USA,Combiner Trainbot,Midnight Express,Silver/Blue Series E-4 Max Bullet Train,No,No
,Robots In Disguise,A,2001,USA,Combiner Trainbot,Rail Spike,Blue/White Series 500 Nozomi Bullet Train,No,No
,Robots In Disguise,A,2001,USA,Combiner Trainbot,Rapid Run,Grey/Black Series 700 Railstar Bullet Train,No,No
,Robots In Disguise,D,2002,Japan,Deluxe,Axer,Black Honda Goldwing Motorcycle,Yes,No
,Robots In Disguise,D,2002,USA,Deluxe,Axer,Black Honda Goldwing Motorcycle,Yes,No
,Robots In Disguise,P,2001,USA,Deluxe,Bruticus,Red/Black/Yellow/Blue Three-Headed Hellhound/Cerebus,No,No
,Robots In Disguise,D,2003,USA,Deluxe,Jhiaxus,Orange/Grey/Black Space Fighter,Yes,No
,Robots In Disguise,D,2003,USA,Deluxe,Megabolt,Olive Green/Blue/Gold/Silver Head,Yes,No
